mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,team_opp,total_opp,home_opp,season,date,won
265.0,265.0,49.0,111.0,0.441,20.0,50.0,0.4,14.0,21.0,0.667,19.0,35.0,54.0,39.0,11.0,8.0,13.0,23.0,132.0,,0.549,0.532,0.45,0.189,32.8,62.5,47.4,79.6,9.8,10.8,9.8,100.0,118.1,112.7,UTA,132,0,1,265.0,265.0,49.0,107.0,0.458,11.0,33.0,0.333,17.0,23.0,0.739,21.0,39.0,60.0,20.0,5.0,7.0,20.0,22.0,126.0,,0.538,0.509,0.308,0.215,37.5,67.2,52.6,40.8,4.5,11.5,14.6,100.0,112.7,118.1,MIN,126,1,2023,2022-10-21,True
240.0,240.0,33.0,80.0,0.413,8.0,34.0,0.235,24.0,30.0,0.8,10.0,34.0,44.0,16.0,9.0,7.0,19.0,19.0,98.0,,0.526,0.463,0.425,0.375,21.3,79.1,48.9,48.5,8.9,12.1,16.9,100.0,97.2,107.1,ORL,98,0,1,240.0,240.0,40.0,89.0,0.449,13.0,31.0,0.419,15.0,16.0,0.938,9.0,37.0,46.0,26.0,10.0,2.0,17.0,22.0,108.0,,0.562,0.522,0.348,0.18,20.9,78.7,51.1,65.0,9.9,4.3,15.0,100.0,107.1,97.2,ATL,108,1,2023,2022-10-21,False
240.0,240.0,38.0,80.0,0.475,13.0,35.0,0.371,20.0,29.0,0.69,13.0,31.0,44.0,26.0,3.0,13.0,13.0,19.0,109.0,,0.588,0.556,0.438,0.363,28.3,79.5,51.8,68.4,3.2,23.2,12.3,100.0,116.8,112.5,BRK,109,1,0,240.0,240.0,41.0,84.0,0.488,11.0,28.0,0.393,12.0,18.0,0.667,8.0,33.0,41.0,25.0,9.0,4.0,13.0,21.0,105.0,,0.571,0.554,0.333,0.214,20.5,71.7,48.2,61.0,9.6,8.9,12.4,100.0,112.5,116.8,TOR,105,0,2023,2022-10-21,True
240.0,240.0,50.0,95.0,0.526,16.0,38.0,0.421,14.0,22.0,0.636,11.0,39.0,50.0,29.0,4.0,6.0,12.0,26.0,130.0,,0.621,0.611,0.4,0.232,23.4,75.0,50.5,58.0,3.8,11.1,10.3,100.0,124.6,101.6,NYK,130,1,0,240.0,240.0,39.0,90.0,0.433,9.0,36.0,0.25,19.0,32.0,0.594,13.0,36.0,49.0,26.0,6.0,2.0,15.0,21.0,106.0,,0.509,0.483,0.4,0.356,25.0,76.6,49.5,66.7,5.8,3.5,12.6,100.0,101.6,124.6,DET,106,0,2023,2022-10-21,True
240.0,240.0,42.0,88.0,0.477,15.0,44.0,0.341,24.0,27.0,0.889,7.0,28.0,35.0,34.0,10.0,3.0,18.0,23.0,123.0,,0.616,0.563,0.5,0.307,19.4,70.0,46.1,81.0,9.5,5.8,15.3,100.0,116.9,121.7,GSW,123,1,0,240.0,240.0,46.0,86.0,0.535,15.0,34.0,0.441,21.0,25.0,0.84,12.0,29.0,41.0,30.0,10.0,2.0,20.0,22.0,128.0,,0.66,0.622,0.395,0.291,30.0,80.6,53.9,65.2,9.5,4.5,17.1,100.0,121.7,116.9,DEN,128,0,2023,2022-10-21,False
240.0,240.0,40.0,89.0,0.449,13.0,31.0,0.419,15.0,16.0,0.938,9.0,37.0,46.0,26.0,10.0,2.0,17.0,22.0,108.0,,0.562,0.522,0.348,0.18,20.9,78.7,51.1,65.0,9.9,4.3,15.0,100.0,107.1,97.2,ATL,108,1,0,240.0,240.0,33.0,80.0,0.413,8.0,34.0,0.235,24.0,30.0,0.8,10.0,34.0,44.0,16.0,9.0,7.0,19.0,19.0,98.0,,0.526,0.463,0.425,0.375,21.3,79.1,48.9,48.5,8.9,12.1,16.9,100.0,97.2,107.1,ORL,98,0,2023,2022-10-21,True
240.0,240.0,41.0,80.0,0.513,10.0,26.0,0.385,10.0,11.0,0.909,5.0,34.0,39.0,26.0,8.0,8.0,16.0,22.0,102.0,,0.601,0.575,0.325,0.138,15.2,77.3,50.6,63.4,8.5,15.4,15.9,100.0,108.5,106.3,WAS,102,1,0,240.0,240.0,33.0,79.0,0.418,7.0,27.0,0.259,27.0,33.0,0.818,10.0,28.0,38.0,19.0,8.0,3.0,13.0,15.0,100.0,,0.535,0.462,0.342,0.418,22.7,84.8,49.4,57.6,8.5,5.6,12.2,100.0,106.3,108.5,CHI,100,0,2023,2022-10-21,True
240.0,240.0,44.0,81.0,0.543,17.0,31.0,0.548,32.0,44.0,0.727,7.0,30.0,37.0,34.0,9.0,4.0,17.0,22.0,137.0,,0.683,0.648,0.383,0.543,20.0,68.2,46.8,77.3,8.2,5.8,14.5,100.0,125.4,122.7,SAS,137,0,1,240.0,240.0,51.0,104.0,0.49,11.0,35.0,0.314,21.0,22.0,0.955,14.0,28.0,42.0,32.0,8.0,6.0,16.0,34.0,134.0,,0.589,0.543,0.337,0.212,31.8,80.0,53.2,62.7,7.3,12.0,12.3,100.0,122.7,125.4,IND,134,1,2023,2022-10-21,True
240.0,240.0,51.0,104.0,0.49,11.0,35.0,0.314,21.0,22.0,0.955,14.0,28.0,42.0,32.0,8.0,6.0,16.0,34.0,134.0,,0.589,0.543,0.337,0.212,31.8,80.0,53.2,62.7,7.3,12.0,12.3,100.0,122.7,125.4,IND,134,1,0,240.0,240.0,44.0,81.0,0.543,17.0,31.0,0.548,32.0,44.0,0.727,7.0,30.0,37.0,34.0,9.0,4.0,17.0,22.0,137.0,,0.683,0.648,0.383,0.543,20.0,68.2,46.8,77.3,8.2,5.8,14.5,100.0,125.4,122.7,SAS,137,0,2023,2022-10-21,False
240.0,240.0,46.0,86.0,0.535,15.0,34.0,0.441,21.0,25.0,0.84,12.0,29.0,41.0,30.0,10.0,2.0,20.0,22.0,128.0,,0.66,0.622,0.395,0.291,30.0,80.6,53.9,65.2,9.5,4.5,17.1,100.0,121.7,116.9,DEN,128,0,1,240.0,240.0,42.0,88.0,0.477,15.0,44.0,0.341,24.0,27.0,0.889,7.0,28.0,35.0,34.0,10.0,3.0,18.0,23.0,123.0,,0.616,0.563,0.5,0.307,19.4,70.0,46.1,81.0,9.5,5.8,15.3,100.0,116.9,121.7,GSW,123,1,2023,2022-10-21,True
240.0,240.0,44.0,97.0,0.454,13.0,34.0,0.382,11.0,14.0,0.786,11.0,26.0,37.0,30.0,9.0,4.0,13.0,24.0,112.0,,0.543,0.521,0.351,0.144,22.4,63.4,41.1,68.2,8.9,6.0,11.2,100.0,110.2,122.0,CHO,112,1,0,240.0,240.0,42.0,89.0,0.472,8.0,22.0,0.364,32.0,37.0,0.865,15.0,38.0,53.0,23.0,9.0,7.0,15.0,14.0,124.0,,0.589,0.517,0.247,0.416,36.6,77.6,58.9,54.8,8.9,11.1,12.5,100.0,122.0,110.2,NOP,124,0,2023,2022-10-21,False
240.0,240.0,42.0,89.0,0.472,8.0,22.0,0.364,32.0,37.0,0.865,15.0,38.0,53.0,23.0,9.0,7.0,15.0,14.0,124.0,,0.589,0.517,0.247,0.416,36.6,77.6,58.9,54.8,8.9,11.1,12.5,100.0,122.0,110.2,NOP,124,0,1,240.0,240.0,44.0,97.0,0.454,13.0,34.0,0.382,11.0,14.0,0.786,11.0,26.0,37.0,30.0,9.0,4.0,13.0,24.0,112.0,,0.543,0.521,0.351,0.144,22.4,63.4,41.1,68.2,8.9,6.0,11.2,100.0,110.2,122.0,CHO,112,1,2023,2022-10-21,True
240.0,240.0,41.0,79.0,0.519,14.0,33.0,0.424,15.0,15.0,1.0,12.0,31.0,43.0,17.0,4.0,11.0,19.0,23.0,111.0,,0.648,0.608,0.418,0.19,32.4,73.8,54.4,41.5,4.4,16.7,18.2,100.0,120.8,113.2,BOS,111,0,1,240.0,240.0,42.0,92.0,0.457,8.0,26.0,0.308,12.0,15.0,0.8,11.0,25.0,36.0,23.0,8.0,3.0,9.0,18.0,104.0,,0.527,0.5,0.283,0.163,26.2,67.6,45.6,54.8,8.7,6.5,8.4,100.0,113.2,120.8,MIA,104,1,2023,2022-10-21,True
240.0,240.0,39.0,90.0,0.433,9.0,36.0,0.25,19.0,32.0,0.594,13.0,36.0,49.0,26.0,6.0,2.0,15.0,21.0,106.0,,0.509,0.483,0.4,0.356,25.0,76.6,49.5,66.7,5.8,3.5,12.6,100.0,101.6,124.6,DET,106,0,1,240.0,240.0,50.0,95.0,0.526,16.0,38.0,0.421,14.0,22.0,0.636,11.0,39.0,50.0,29.0,4.0,6.0,12.0,26.0,130.0,,0.621,0.611,0.4,0.232,23.4,75.0,50.5,58.0,3.8,11.1,10.3,100.0,124.6,101.6,NYK,130,1,2023,2022-10-21,False
240.0,240.0,42.0,87.0,0.483,19.0,47.0,0.404,23.0,28.0,0.821,7.0,30.0,37.0,24.0,5.0,6.0,8.0,21.0,126.0,,0.634,0.592,0.54,0.322,16.3,71.4,43.5,57.1,5.1,9.8,7.5,100.0,128.4,122.3,BOS,126,0,1,240.0,240.0,45.0,95.0,0.474,15.0,34.0,0.441,15.0,23.0,0.652,12.0,36.0,48.0,21.0,5.0,7.0,9.0,24.0,120.0,,0.571,0.553,0.358,0.242,28.6,83.7,56.5,46.7,5.1,17.5,7.9,100.0,122.3,128.4,ORL,120,1,2023,2022-10-22,True
240.0,240.0,48.0,85.0,0.565,16.0,27.0,0.593,16.0,18.0,0.889,8.0,40.0,48.0,32.0,4.0,5.0,17.0,17.0,128.0,,0.689,0.659,0.318,0.212,24.2,80.0,57.8,66.7,4.1,9.1,15.5,100.0,132.7,99.5,CLE,128,0,1,240.0,240.0,34.0,84.0,0.405,7.0,29.0,0.241,21.0,25.0,0.84,10.0,25.0,35.0,19.0,12.0,7.0,10.0,19.0,96.0,,0.505,0.446,0.345,0.298,20.0,75.8,42.2,55.9,12.4,12.1,9.5,100.0,99.5,132.7,CHI,96,1,2023,2022-10-22,True
240.0,240.0,45.0,103.0,0.437,16.0,42.0,0.381,18.0,24.0,0.75,20.0,39.0,59.0,28.0,7.0,15.0,11.0,21.0,124.0,,0.546,0.515,0.408,0.233,35.7,69.6,52.7,62.2,6.9,28.3,8.8,100.0,122.4,113.5,IND,124,1,0,240.0,240.0,37.0,95.0,0.389,18.0,42.0,0.429,23.0,30.0,0.767,17.0,36.0,53.0,26.0,5.0,3.0,13.0,20.0,115.0,,0.531,0.484,0.442,0.316,30.4,64.3,47.3,70.3,4.9,4.9,10.7,100.0,113.5,122.4,DET,115,0,2023,2022-10-22,True
240.0,240.0,37.0,95.0,0.389,18.0,42.0,0.429,23.0,30.0,0.767,17.0,36.0,53.0,26.0,5.0,3.0,13.0,20.0,115.0,,0.531,0.484,0.442,0.316,30.4,64.3,47.3,70.3,4.9,4.9,10.7,100.0,113.5,122.4,DET,115,0,1,240.0,240.0,45.0,103.0,0.437,16.0,42.0,0.381,18.0,24.0,0.75,20.0,39.0,59.0,28.0,7.0,15.0,11.0,21.0,124.0,,0.546,0.515,0.408,0.233,35.7,69.6,52.7,62.2,6.9,28.3,8.8,100.0,122.4,113.5,IND,124,1,2023,2022-10-22,False
240.0,240.0,38.0,76.0,0.5,11.0,30.0,0.367,25.0,27.0,0.926,6.0,38.0,44.0,28.0,2.0,2.0,15.0,26.0,112.0,,0.637,0.572,0.395,0.355,17.1,82.6,54.3,73.7,2.1,4.2,14.6,100.0,118.1,114.9,MIA,112,1,0,240.0,240.0,37.0,87.0,0.425,14.0,39.0,0.359,21.0,28.0,0.75,8.0,29.0,37.0,24.0,9.0,5.0,6.0,25.0,109.0,,0.549,0.506,0.448,0.322,17.4,82.9,45.7,64.9,9.5,10.9,5.7,100.0,114.9,118.1,TOR,109,0,2023,2022-10-22,True
240.0,240.0,42.0,94.0,0.447,15.0,38.0,0.395,18.0,23.0,0.783,10.0,37.0,47.0,29.0,10.0,5.0,12.0,27.0,117.0,,0.562,0.527,0.404,0.245,21.3,80.4,50.5,69.0,9.5,10.6,10.3,100.0,111.6,116.3,OKC,117,0,1,240.0,240.0,42.0,85.0,0.494,20.0,38.0,0.526,18.0,31.0,0.581,9.0,37.0,46.0,33.0,5.0,6.0,18.0,21.0,122.0,,0.618,0.612,0.447,0.365,19.6,78.7,49.5,78.6,4.8,10.7,15.4,100.0,116.3,111.6,DEN,122,1,2023,2022-10-22,False
240.0,240.0,42.0,85.0,0.494,20.0,38.0,0.526,18.0,31.0,0.581,9.0,37.0,46.0,33.0,5.0,6.0,18.0,21.0,122.0,,0.618,0.612,0.447,0.365,19.6,78.7,49.5,78.6,4.8,10.7,15.4,100.0,116.3,111.6,DEN,122,1,0,240.0,240.0,42.0,94.0,0.447,15.0,38.0,0.395,18.0,23.0,0.783,10.0,37.0,47.0,29.0,10.0,5.0,12.0,27.0,117.0,,0.562,0.527,0.404,0.245,21.3,80.4,50.5,69.0,9.5,10.6,10.3,100.0,111.6,116.3,OKC,117,0,2023,2022-10-22,True
240.0,240.0,40.0,85.0,0.471,14.0,35.0,0.4,15.0,26.0,0.577,9.0,30.0,39.0,24.0,5.0,5.0,12.0,21.0,109.0,,0.565,0.553,0.412,0.306,20.5,85.7,49.4,60.0,5.1,8.5,11.1,100.0,112.2,114.3,SAC,109,1,0,240.0,240.0,41.0,81.0,0.506,9.0,22.0,0.409,20.0,22.0,0.909,5.0,35.0,40.0,24.0,8.0,3.0,13.0,21.0,111.0,,0.612,0.562,0.272,0.272,14.3,79.5,50.6,58.5,8.2,6.0,12.5,100.0,114.3,112.2,LAC,111,0,2023,2022-10-22,False
240.0,240.0,36.0,93.0,0.387,16.0,37.0,0.432,17.0,22.0,0.773,15.0,32.0,47.0,20.0,9.0,6.0,12.0,22.0,105.0,,0.511,0.473,0.398,0.237,27.8,80.0,50.0,55.6,9.1,11.1,10.5,100.0,105.9,126.0,HOU,105,0,1,240.0,240.0,48.0,85.0,0.565,16.0,31.0,0.516,13.0,21.0,0.619,8.0,39.0,47.0,29.0,6.0,10.0,16.0,22.0,125.0,,0.663,0.659,0.365,0.247,20.0,72.2,50.0,60.4,6.1,17.9,14.5,100.0,126.0,105.9,MIL,125,1,2023,2022-10-22,False
240.0,240.0,41.0,81.0,0.506,9.0,22.0,0.409,20.0,22.0,0.909,5.0,35.0,40.0,24.0,8.0,3.0,13.0,21.0,111.0,,0.612,0.562,0.272,0.272,14.3,79.5,50.6,58.5,8.2,6.0,12.5,100.0,114.3,112.2,LAC,111,0,1,240.0,240.0,40.0,85.0,0.471,14.0,35.0,0.4,15.0,26.0,0.577,9.0,30.0,39.0,24.0,5.0,5.0,12.0,21.0,109.0,,0.565,0.553,0.412,0.306,20.5,85.7,49.4,60.0,5.1,8.5,11.1,100.0,112.2,114.3,SAC,109,1,2023,2022-10-22,True
240.0,240.0,48.0,85.0,0.565,16.0,31.0,0.516,13.0,21.0,0.619,8.0,39.0,47.0,29.0,6.0,10.0,16.0,22.0,125.0,,0.663,0.659,0.365,0.247,20.0,72.2,50.0,60.4,6.1,17.9,14.5,100.0,126.0,105.9,MIL,125,1,0,240.0,240.0,36.0,93.0,0.387,16.0,37.0,0.432,17.0,22.0,0.773,15.0,32.0,47.0,20.0,9.0,6.0,12.0,22.0,105.0,,0.511,0.473,0.398,0.237,27.8,80.0,50.0,55.6,9.1,11.1,10.5,100.0,105.9,126.0,HOU,105,0,2023,2022-10-22,True
240.0,240.0,34.0,79.0,0.43,9.0,33.0,0.273,19.0,24.0,0.792,6.0,23.0,29.0,20.0,4.0,8.0,17.0,29.0,96.0,,0.536,0.487,0.418,0.304,14.0,60.5,35.8,58.8,4.0,15.7,16.0,100.0,96.3,137.5,MEM,96,0,1,240.0,240.0,45.0,90.0,0.5,17.0,39.0,0.436,30.0,36.0,0.833,15.0,37.0,52.0,23.0,7.0,7.0,15.0,24.0,137.0,,0.647,0.594,0.433,0.4,39.5,86.0,64.2,51.1,7.0,15.2,12.4,100.0,137.5,96.3,DAL,137,1,2023,2022-10-22,False
240.0,240.0,45.0,90.0,0.5,17.0,39.0,0.436,30.0,36.0,0.833,15.0,37.0,52.0,23.0,7.0,7.0,15.0,24.0,137.0,,0.647,0.594,0.433,0.4,39.5,86.0,64.2,51.1,7.0,15.2,12.4,100.0,137.5,96.3,DAL,137,1,0,240.0,240.0,34.0,79.0,0.43,9.0,33.0,0.273,19.0,24.0,0.792,6.0,23.0,29.0,20.0,4.0,8.0,17.0,29.0,96.0,,0.536,0.487,0.418,0.304,14.0,60.5,35.8,58.8,4.0,15.7,16.0,100.0,96.3,137.5,MEM,96,0,2023,2022-10-22,True
240.0,240.0,34.0,84.0,0.405,7.0,29.0,0.241,21.0,25.0,0.84,10.0,25.0,35.0,19.0,12.0,7.0,10.0,19.0,96.0,,0.505,0.446,0.345,0.298,20.0,75.8,42.2,55.9,12.4,12.1,9.5,100.0,99.5,132.7,CHI,96,1,0,240.0,240.0,48.0,85.0,0.565,16.0,27.0,0.593,16.0,18.0,0.889,8.0,40.0,48.0,32.0,4.0,5.0,17.0,17.0,128.0,,0.689,0.659,0.318,0.212,24.2,80.0,57.8,66.7,4.1,9.1,15.5,100.0,132.7,99.5,CLE,128,0,2023,2022-10-22,False
240.0,240.0,37.0,84.0,0.44,10.0,31.0,0.323,21.0,28.0,0.75,12.0,28.0,40.0,26.0,6.0,5.0,12.0,15.0,105.0,,0.545,0.5,0.369,0.333,27.9,70.0,48.2,70.3,6.4,9.8,11.1,100.0,112.1,121.7,PHI,105,1,0,240.0,240.0,43.0,89.0,0.483,16.0,38.0,0.421,12.0,15.0,0.8,12.0,31.0,43.0,27.0,5.0,7.0,14.0,20.0,114.0,,0.596,0.573,0.427,0.169,30.0,72.1,51.8,62.8,5.3,13.2,12.8,100.0,121.7,112.1,SAS,114,0,2023,2022-10-22,False
240.0,240.0,43.0,89.0,0.483,16.0,38.0,0.421,12.0,15.0,0.8,12.0,31.0,43.0,27.0,5.0,7.0,14.0,20.0,114.0,,0.596,0.573,0.427,0.169,30.0,72.1,51.8,62.8,5.3,13.2,12.8,100.0,121.7,112.1,SAS,114,0,1,240.0,240.0,37.0,84.0,0.44,10.0,31.0,0.323,21.0,28.0,0.75,12.0,28.0,40.0,26.0,6.0,5.0,12.0,15.0,105.0,,0.545,0.5,0.369,0.333,27.9,70.0,48.2,70.3,6.4,9.8,11.1,100.0,112.1,121.7,PHI,105,1,2023,2022-10-22,True
240.0,240.0,37.0,87.0,0.425,14.0,39.0,0.359,21.0,28.0,0.75,8.0,29.0,37.0,24.0,9.0,5.0,6.0,25.0,109.0,,0.549,0.506,0.448,0.322,17.4,82.9,45.7,64.9,9.5,10.9,5.7,100.0,114.9,118.1,TOR,109,0,1,240.0,240.0,38.0,76.0,0.5,11.0,30.0,0.367,25.0,27.0,0.926,6.0,38.0,44.0,28.0,2.0,2.0,15.0,26.0,112.0,,0.637,0.572,0.395,0.355,17.1,82.6,54.3,73.7,2.1,4.2,14.6,100.0,118.1,114.9,MIA,112,1,2023,2022-10-22,False
240.0,240.0,45.0,95.0,0.474,15.0,34.0,0.441,15.0,23.0,0.652,12.0,36.0,48.0,21.0,5.0,7.0,9.0,24.0,120.0,,0.571,0.553,0.358,0.242,28.6,83.7,56.5,46.7,5.1,17.5,7.9,100.0,122.3,128.4,ORL,120,1,0,240.0,240.0,42.0,87.0,0.483,19.0,47.0,0.404,23.0,28.0,0.821,7.0,30.0,37.0,24.0,5.0,6.0,8.0,21.0,126.0,,0.634,0.592,0.54,0.322,16.3,71.4,43.5,57.1,5.1,9.8,7.5,100.0,128.4,122.3,BOS,126,0,2023,2022-10-22,False
265.0,265.0,43.0,98.0,0.439,13.0,38.0,0.342,23.0,28.0,0.821,15.0,29.0,44.0,29.0,13.0,6.0,16.0,20.0,122.0,,0.553,0.505,0.388,0.286,32.6,67.4,49.4,67.4,12.1,8.0,12.7,100.0,113.5,112.6,UTA,122,0,1,265.0,265.0,48.0,102.0,0.471,8.0,27.0,0.296,17.0,22.0,0.773,14.0,31.0,45.0,30.0,8.0,6.0,17.0,22.0,121.0,,0.542,0.51,0.265,0.216,32.6,67.4,50.6,62.5,7.4,10.0,13.2,100.0,112.6,113.5,NOP,121,1,2023,2022-10-23,True
265.0,265.0,48.0,102.0,0.471,8.0,27.0,0.296,17.0,22.0,0.773,14.0,31.0,45.0,30.0,8.0,6.0,17.0,22.0,121.0,,0.542,0.51,0.265,0.216,32.6,67.4,50.6,62.5,7.4,10.0,13.2,100.0,112.6,113.5,NOP,121,1,0,265.0,265.0,43.0,98.0,0.439,13.0,38.0,0.342,23.0,28.0,0.821,15.0,29.0,44.0,29.0,13.0,6.0,16.0,20.0,122.0,,0.553,0.505,0.388,0.286,32.6,67.4,49.4,67.4,12.1,8.0,12.7,100.0,113.5,112.6,UTA,122,0,2023,2022-10-23,False
240.0,240.0,39.0,95.0,0.411,8.0,35.0,0.229,23.0,28.0,0.821,16.0,29.0,45.0,23.0,8.0,9.0,12.0,21.0,109.0,,0.508,0.453,0.368,0.295,29.6,67.4,46.4,59.0,8.0,14.1,10.1,100.0,108.7,125.7,ATL,109,1,0,240.0,240.0,47.0,90.0,0.522,11.0,26.0,0.423,21.0,30.0,0.7,14.0,38.0,52.0,28.0,7.0,6.0,13.0,24.0,126.0,,0.61,0.583,0.289,0.333,32.6,70.4,53.6,59.6,7.0,10.0,11.2,100.0,125.7,108.7,CHO,126,0,2023,2022-10-23,False
240.0,240.0,47.0,100.0,0.47,11.0,43.0,0.256,20.0,25.0,0.8,13.0,38.0,51.0,31.0,10.0,2.0,16.0,29.0,125.0,,0.563,0.525,0.43,0.25,29.5,86.4,58.0,66.0,9.2,3.7,12.6,100.0,114.9,119.5,SAC,125,0,1,240.0,240.0,45.0,87.0,0.517,14.0,33.0,0.424,26.0,36.0,0.722,6.0,31.0,37.0,24.0,7.0,5.0,13.0,21.0,130.0,,0.632,0.598,0.379,0.414,13.6,70.5,42.0,53.3,6.4,8.8,11.2,100.0,119.5,114.9,GSW,130,1,2023,2022-10-23,False
240.0,240.0,45.0,87.0,0.517,14.0,33.0,0.424,26.0,36.0,0.722,6.0,31.0,37.0,24.0,7.0,5.0,13.0,21.0,130.0,,0.632,0.598,0.379,0.414,13.6,70.5,42.0,53.3,6.4,8.8,11.2,100.0,119.5,114.9,GSW,130,1,0,240.0,240.0,47.0,100.0,0.47,11.0,43.0,0.256,20.0,25.0,0.8,13.0,38.0,51.0,31.0,10.0,2.0,16.0,29.0,125.0,,0.563,0.525,0.43,0.25,29.5,86.4,58.0,66.0,9.2,3.7,12.6,100.0,114.9,119.5,SAC,125,0,2023,2022-10-23,True
240.0,240.0,41.0,94.0,0.436,9.0,41.0,0.22,15.0,21.0,0.714,11.0,31.0,42.0,24.0,7.0,4.0,11.0,15.0,106.0,,0.513,0.484,0.436,0.223,20.8,72.1,43.8,58.5,7.0,7.4,9.6,100.0,105.5,115.5,OKC,106,1,0,240.0,240.0,46.0,88.0,0.523,10.0,34.0,0.294,14.0,22.0,0.636,12.0,42.0,54.0,24.0,9.0,3.0,15.0,17.0,116.0,,0.594,0.58,0.386,0.25,27.9,79.2,56.3,52.2,9.0,5.7,13.3,100.0,115.5,105.5,MIN,116,0,2023,2022-10-23,False
240.0,240.0,46.0,88.0,0.523,10.0,34.0,0.294,14.0,22.0,0.636,12.0,42.0,54.0,24.0,9.0,3.0,15.0,17.0,116.0,,0.594,0.58,0.386,0.25,27.9,79.2,56.3,52.2,9.0,5.7,13.3,100.0,115.5,105.5,MIN,116,0,1,240.0,240.0,41.0,94.0,0.436,9.0,41.0,0.22,15.0,21.0,0.714,11.0,31.0,42.0,24.0,7.0,4.0,11.0,15.0,106.0,,0.513,0.484,0.436,0.223,20.8,72.1,43.8,58.5,7.0,7.4,9.6,100.0,105.5,115.5,OKC,106,1,2023,2022-10-23,True
240.0,240.0,47.0,90.0,0.522,11.0,26.0,0.423,21.0,30.0,0.7,14.0,38.0,52.0,28.0,7.0,6.0,13.0,24.0,126.0,,0.61,0.583,0.289,0.333,32.6,70.4,53.6,59.6,7.0,10.0,11.2,100.0,125.7,108.7,CHO,126,0,1,240.0,240.0,39.0,95.0,0.411,8.0,35.0,0.229,23.0,28.0,0.821,16.0,29.0,45.0,23.0,8.0,9.0,12.0,21.0,109.0,,0.508,0.453,0.368,0.295,29.6,67.4,46.4,59.0,8.0,14.1,10.1,100.0,108.7,125.7,ATL,109,1,2023,2022-10-23,True
265.0,265.0,41.0,96.0,0.427,13.0,33.0,0.394,22.0,25.0,0.88,16.0,32.0,48.0,19.0,10.0,5.0,13.0,20.0,117.0,,0.547,0.495,0.344,0.26,34.0,88.9,57.8,46.3,9.8,8.5,10.8,100.0,114.3,104.5,CLE,117,1,0,265.0,265.0,43.0,87.0,0.494,12.0,28.0,0.429,9.0,15.0,0.6,4.0,31.0,35.0,25.0,9.0,4.0,18.0,24.0,107.0,,0.572,0.563,0.322,0.172,11.1,66.0,42.2,58.1,8.8,6.3,16.1,100.0,104.5,114.3,WAS,107,0,2023,2022-10-23,True
240.0,240.0,43.0,93.0,0.462,15.0,42.0,0.357,11.0,12.0,0.917,13.0,36.0,49.0,29.0,5.0,3.0,12.0,18.0,112.0,,0.57,0.543,0.452,0.129,27.7,80.0,53.3,67.4,5.3,6.0,10.9,100.0,118.4,100.4,PHO,112,0,1,240.0,240.0,36.0,82.0,0.439,9.0,32.0,0.281,14.0,20.0,0.7,9.0,34.0,43.0,16.0,10.0,0.0,14.0,18.0,95.0,,0.523,0.494,0.39,0.244,20.0,72.3,46.7,44.4,10.6,0.0,13.4,100.0,100.4,118.4,LAC,95,1,2023,2022-10-23,True
240.0,240.0,37.0,84.0,0.44,10.0,27.0,0.37,22.0,27.0,0.815,13.0,39.0,52.0,19.0,6.0,5.0,19.0,20.0,106.0,,0.553,0.5,0.321,0.321,30.2,79.6,56.5,51.4,6.0,8.5,16.5,100.0,105.8,103.8,POR,106,0,1,240.0,240.0,41.0,92.0,0.446,6.0,33.0,0.182,16.0,20.0,0.8,10.0,30.0,40.0,26.0,9.0,9.0,13.0,24.0,104.0,,0.516,0.478,0.359,0.217,20.4,69.8,43.5,63.4,9.0,15.8,11.4,100.0,103.8,105.8,LAL,104,1,2023,2022-10-23,True
240.0,240.0,36.0,82.0,0.439,9.0,32.0,0.281,14.0,20.0,0.7,9.0,34.0,43.0,16.0,10.0,0.0,14.0,18.0,95.0,,0.523,0.494,0.39,0.244,20.0,72.3,46.7,44.4,10.6,0.0,13.4,100.0,100.4,118.4,LAC,95,1,0,240.0,240.0,43.0,93.0,0.462,15.0,42.0,0.357,11.0,12.0,0.917,13.0,36.0,49.0,29.0,5.0,3.0,12.0,18.0,112.0,,0.57,0.543,0.452,0.129,27.7,80.0,53.3,67.4,5.3,6.0,10.9,100.0,118.4,100.4,PHO,112,0,2023,2022-10-23,False
